Sequence ID	Score
BG4_G4Seq_HaCaT_GSE76688_peak8958	0.09451467
BG4_G4Seq_HaCaT_GSE76688_peak8959	0.8189322
BG4_G4Seq_HaCaT_GSE76688_peak8960	0.3835949
BG4_G4Seq_HaCaT_GSE76688_peak8961	0.9022077
BG4_G4Seq_HaCaT_GSE76688_peak8962	0.93266445
BG4_G4Seq_HaCaT_GSE76688_peak8963	0.36631125
BG4_G4Seq_HaCaT_GSE76688_peak8964	0.9993856
BG4_G4Seq_HaCaT_GSE76688_peak8965	0.6233728
BG4_G4Seq_HaCaT_GSE76688_peak8966	0.7689458
BG4_G4Seq_HaCaT_GSE76688_peak8967	0.9903611
BG4_G4Seq_HaCaT_GSE76688_peak8968	0.99677426
BG4_G4Seq_HaCaT_GSE76688_peak8969	0.5558012
BG4_G4Seq_HaCaT_GSE76688_peak8970	0.5930791
BG4_G4Seq_HaCaT_GSE76688_peak8971	0.98339236
BG4_G4Seq_HaCaT_GSE76688_peak8972	0.91318154
BG4_G4Seq_HaCaT_GSE76688_peak8973	0.08217824
BG4_G4Seq_HaCaT_GSE76688_peak8974	0.32194504
BG4_G4Seq_HaCaT_GSE76688_peak8975	0.8774813
BG4_G4Seq_HaCaT_GSE76688_peak8976	0.4954592
BG4_G4Seq_HaCaT_GSE76688_peak8977	0.99262625
BG4_G4Seq_HaCaT_GSE76688_peak8978	0.96414596
BG4_G4Seq_HaCaT_GSE76688_peak8979	0.9220276
BG4_G4Seq_HaCaT_GSE76688_peak8980	0.9983084
BG4_G4Seq_HaCaT_GSE76688_peak8981	0.98857856
BG4_G4Seq_HaCaT_GSE76688_peak8982	0.9754204
BG4_G4Seq_HaCaT_GSE76688_peak8983	0.6335892
BG4_G4Seq_HaCaT_GSE76688_peak8984	0.43644512
BG4_G4Seq_HaCaT_GSE76688_peak8985	0.9864384
BG4_G4Seq_HaCaT_GSE76688_peak8986	0.765369
BG4_G4Seq_HaCaT_GSE76688_peak8987	0.549545
BG4_G4Seq_HaCaT_GSE76688_peak8988	0.57669425
BG4_G4Seq_HaCaT_GSE76688_peak8989	0.27709472
BG4_G4Seq_HaCaT_GSE76688_peak8990	0.9973928
BG4_G4Seq_HaCaT_GSE76688_peak8991	0.9743745
BG4_G4Seq_HaCaT_GSE76688_peak8992	0.983267
BG4_G4Seq_HaCaT_GSE76688_peak8993	0.7407939
BG4_G4Seq_HaCaT_GSE76688_peak8994	0.9948939
BG4_G4Seq_HaCaT_GSE76688_peak8995	0.18608138
BG4_G4Seq_HaCaT_GSE76688_peak8996	0.22884919
BG4_G4Seq_HaCaT_GSE76688_peak8997	0.011193293
BG4_G4Seq_HaCaT_GSE76688_peak8998	0.026851794
BG4_G4Seq_HaCaT_GSE76688_peak8999	0.98908854
BG4_G4Seq_HaCaT_GSE76688_peak9000	0.8729682
BG4_G4Seq_HaCaT_GSE76688_peak9001	0.6019448
BG4_G4Seq_HaCaT_GSE76688_peak9002	0.7968336
BG4_G4Seq_HaCaT_GSE76688_peak9003	0.28840742
BG4_G4Seq_HaCaT_GSE76688_peak9004	0.8726274
BG4_G4Seq_HaCaT_GSE76688_peak9005	0.8901639
BG4_G4Seq_HaCaT_GSE76688_peak9006	0.49330088
BG4_G4Seq_HaCaT_GSE76688_peak9007	0.986754
BG4_G4Seq_HaCaT_GSE76688_peak9008	0.54321975
BG4_G4Seq_HaCaT_GSE76688_peak9009	0.7810747
BG4_G4Seq_HaCaT_GSE76688_peak9010	0.65201116
BG4_G4Seq_HaCaT_GSE76688_peak9011	0.85374326
BG4_G4Seq_HaCaT_GSE76688_peak9012	0.70246124
BG4_G4Seq_HaCaT_GSE76688_peak9013	0.9860037
BG4_G4Seq_HaCaT_GSE76688_peak9014	0.84226865
BG4_G4Seq_HaCaT_GSE76688_peak9015	0.19944976
BG4_G4Seq_HaCaT_GSE76688_peak9016	0.10845991
BG4_G4Seq_HaCaT_GSE76688_peak9017	0.83150965
BG4_G4Seq_HaCaT_GSE76688_peak9018	0.9988613
BG4_G4Seq_HaCaT_GSE76688_peak9019	0.9996995
BG4_G4Seq_HaCaT_GSE76688_peak9020	0.7724383
BG4_G4Seq_HaCaT_GSE76688_peak9021	0.03141384
BG4_G4Seq_HaCaT_GSE76688_peak9022	0.9600782
BG4_G4Seq_HaCaT_GSE76688_peak9023	0.9322077
BG4_G4Seq_HaCaT_GSE76688_peak9024	0.27099988
BG4_G4Seq_HaCaT_GSE76688_peak9025	0.36710864
BG4_G4Seq_HaCaT_GSE76688_peak9026	0.9985185
BG4_G4Seq_HaCaT_GSE76688_peak9027	0.10435796
BG4_G4Seq_HaCaT_GSE76688_peak9028	0.16463391
BG4_G4Seq_HaCaT_GSE76688_peak9029	0.89986324
BG4_G4Seq_HaCaT_GSE76688_peak9030	0.692048
BG4_G4Seq_HaCaT_GSE76688_peak9031	0.36410487
BG4_G4Seq_HaCaT_GSE76688_peak9032	0.9957027
BG4_G4Seq_HaCaT_GSE76688_peak9033	0.320014
BG4_G4Seq_HaCaT_GSE76688_peak9034	0.7836
BG4_G4Seq_HaCaT_GSE76688_peak9035	0.7908022
BG4_G4Seq_HaCaT_GSE76688_peak9036	0.078138456
BG4_G4Seq_HaCaT_GSE76688_peak9037	0.9674965
BG4_G4Seq_HaCaT_GSE76688_peak9038	0.91830283
BG4_G4Seq_HaCaT_GSE76688_peak9039	0.83177483
BG4_G4Seq_HaCaT_GSE76688_peak9040	0.6636621
BG4_G4Seq_HaCaT_GSE76688_peak9041	0.15745771
BG4_G4Seq_HaCaT_GSE76688_peak9042	0.9530857
BG4_G4Seq_HaCaT_GSE76688_peak9043	0.9049017
BG4_G4Seq_HaCaT_GSE76688_peak9044	0.91869605
BG4_G4Seq_HaCaT_GSE76688_peak9045	0.8852407
BG4_G4Seq_HaCaT_GSE76688_peak9046	0.72846526
BG4_G4Seq_HaCaT_GSE76688_peak9047	0.011119497
BG4_G4Seq_HaCaT_GSE76688_peak9048	0.20743212
BG4_G4Seq_HaCaT_GSE76688_peak9049	0.11188403
BG4_G4Seq_HaCaT_GSE76688_peak9050	0.9931559
BG4_G4Seq_HaCaT_GSE76688_peak9051	0.9837197
BG4_G4Seq_HaCaT_GSE76688_peak9052	0.5208392
BG4_G4Seq_HaCaT_GSE76688_peak9053	0.06120604
BG4_G4Seq_HaCaT_GSE76688_peak9054	0.85411376
BG4_G4Seq_HaCaT_GSE76688_peak9055	0.87444
BG4_G4Seq_HaCaT_GSE76688_peak9056	0.54807764
BG4_G4Seq_HaCaT_GSE76688_peak9057	0.98079646
BG4_G4Seq_HaCaT_GSE76688_peak9058	6.5072956e-05
BG4_G4Seq_HaCaT_GSE76688_peak9059	0.9504747
BG4_G4Seq_HaCaT_GSE76688_peak9060	0.8108802
BG4_G4Seq_HaCaT_GSE76688_peak9061	0.03090344
BG4_G4Seq_HaCaT_GSE76688_peak9062	0.8568351
BG4_G4Seq_HaCaT_GSE76688_peak9063	0.81385005
BG4_G4Seq_HaCaT_GSE76688_peak9064	0.851643
BG4_G4Seq_HaCaT_GSE76688_peak9065	0.5338168
BG4_G4Seq_HaCaT_GSE76688_peak9066	0.5695374
BG4_G4Seq_HaCaT_GSE76688_peak9067	0.99361837
BG4_G4Seq_HaCaT_GSE76688_peak9068	0.03140195
BG4_G4Seq_HaCaT_GSE76688_peak9069	0.114390396
BG4_G4Seq_HaCaT_GSE76688_peak9070	0.5525202
BG4_G4Seq_HaCaT_GSE76688_peak9071	0.8103454
BG4_G4Seq_HaCaT_GSE76688_peak9072	0.20026405
BG4_G4Seq_HaCaT_GSE76688_peak9073	0.32257533
BG4_G4Seq_HaCaT_GSE76688_peak9074	0.32643077
BG4_G4Seq_HaCaT_GSE76688_peak9075	0.09959868
BG4_G4Seq_HaCaT_GSE76688_peak9076	0.8727941
BG4_G4Seq_HaCaT_GSE76688_peak9077	0.04723899
BG4_G4Seq_HaCaT_GSE76688_peak9078	0.019024119
BG4_G4Seq_HaCaT_GSE76688_peak9079	0.9129813
BG4_G4Seq_HaCaT_GSE76688_peak9080	0.8887161
BG4_G4Seq_HaCaT_GSE76688_peak9081	0.98822474
BG4_G4Seq_HaCaT_GSE76688_peak9082	0.9674674
BG4_G4Seq_HaCaT_GSE76688_peak9083	0.9193345
BG4_G4Seq_HaCaT_GSE76688_peak9084	0.8358098
BG4_G4Seq_HaCaT_GSE76688_peak9085	0.47852215
BG4_G4Seq_HaCaT_GSE76688_peak9086	0.4764664
BG4_G4Seq_HaCaT_GSE76688_peak9087	0.9397579
BG4_G4Seq_HaCaT_GSE76688_peak9088	0.89696664
BG4_G4Seq_HaCaT_GSE76688_peak9089	0.6092185
BG4_G4Seq_HaCaT_GSE76688_peak9090	0.97759056
BG4_G4Seq_HaCaT_GSE76688_peak9091	0.71102065
BG4_G4Seq_HaCaT_GSE76688_peak9092	0.0010240492
BG4_G4Seq_HaCaT_GSE76688_peak9093	0.011363081
BG4_G4Seq_HaCaT_GSE76688_peak9094	0.0065195123
BG4_G4Seq_HaCaT_GSE76688_peak9095	0.23676437
BG4_G4Seq_HaCaT_GSE76688_peak9096	0.81154054
BG4_G4Seq_HaCaT_GSE76688_peak9097	0.9875545
BG4_G4Seq_HaCaT_GSE76688_peak9098	0.009195779
BG4_G4Seq_HaCaT_GSE76688_peak9099	0.6136556
BG4_G4Seq_HaCaT_GSE76688_peak9100	0.046151035
BG4_G4Seq_HaCaT_GSE76688_peak9101	0.27122658
BG4_G4Seq_HaCaT_GSE76688_peak9102	0.6052045
BG4_G4Seq_HaCaT_GSE76688_peak9103	0.9669378
BG4_G4Seq_HaCaT_GSE76688_peak9104	0.98860174
BG4_G4Seq_HaCaT_GSE76688_peak9105	0.53761744
BG4_G4Seq_HaCaT_GSE76688_peak9106	0.63038236
BG4_G4Seq_HaCaT_GSE76688_peak9107	0.9998745
BG4_G4Seq_HaCaT_GSE76688_peak9108	0.9088694
BG4_G4Seq_HaCaT_GSE76688_peak9109	0.9851232
BG4_G4Seq_HaCaT_GSE76688_peak9110	0.6400417
BG4_G4Seq_HaCaT_GSE76688_peak9111	0.7835986
BG4_G4Seq_HaCaT_GSE76688_peak9112	0.21692613
BG4_G4Seq_HaCaT_GSE76688_peak9113	0.5015954
BG4_G4Seq_HaCaT_GSE76688_peak9114	0.22323489
BG4_G4Seq_HaCaT_GSE76688_peak9115	0.40280014
BG4_G4Seq_HaCaT_GSE76688_peak9116	0.066964105
BG4_G4Seq_HaCaT_GSE76688_peak9117	0.7720249
BG4_G4Seq_HaCaT_GSE76688_peak9118	0.9169995
BG4_G4Seq_HaCaT_GSE76688_peak9119	0.74220073
BG4_G4Seq_HaCaT_GSE76688_peak9120	0.8679384
BG4_G4Seq_HaCaT_GSE76688_peak9121	0.20959592
BG4_G4Seq_HaCaT_GSE76688_peak9122	0.4755877
BG4_G4Seq_HaCaT_GSE76688_peak9123	0.101049595
BG4_G4Seq_HaCaT_GSE76688_peak9124	0.2899647
BG4_G4Seq_HaCaT_GSE76688_peak9125	0.96958095
BG4_G4Seq_HaCaT_GSE76688_peak9126	0.80237496
BG4_G4Seq_HaCaT_GSE76688_peak9127	0.98903745
BG4_G4Seq_HaCaT_GSE76688_peak9128	0.10132111
BG4_G4Seq_HaCaT_GSE76688_peak9129	0.06900818
BG4_G4Seq_HaCaT_GSE76688_peak9130	0.7754719
BG4_G4Seq_HaCaT_GSE76688_peak9131	0.42387688
BG4_G4Seq_HaCaT_GSE76688_peak9132	0.5860027
BG4_G4Seq_HaCaT_GSE76688_peak9133	0.97373146
BG4_G4Seq_HaCaT_GSE76688_peak9134	0.9947994
BG4_G4Seq_HaCaT_GSE76688_peak9135	0.259072
BG4_G4Seq_HaCaT_GSE76688_peak9136	0.6970143
BG4_G4Seq_HaCaT_GSE76688_peak9137	0.82034576
BG4_G4Seq_HaCaT_GSE76688_peak9138	0.9766668
BG4_G4Seq_HaCaT_GSE76688_peak9139	0.91796845
BG4_G4Seq_HaCaT_GSE76688_peak9140	0.039287888
BG4_G4Seq_HaCaT_GSE76688_peak9141	0.01611799
BG4_G4Seq_HaCaT_GSE76688_peak9142	0.976284
BG4_G4Seq_HaCaT_GSE76688_peak9143	0.8941365
BG4_G4Seq_HaCaT_GSE76688_peak9144	0.8718408
BG4_G4Seq_HaCaT_GSE76688_peak9145	0.9827944
BG4_G4Seq_HaCaT_GSE76688_peak9146	0.82696265
BG4_G4Seq_HaCaT_GSE76688_peak9147	0.9586655
BG4_G4Seq_HaCaT_GSE76688_peak9148	0.9311046
BG4_G4Seq_HaCaT_GSE76688_peak9149	0.99905604
BG4_G4Seq_HaCaT_GSE76688_peak9150	0.8547749
BG4_G4Seq_HaCaT_GSE76688_peak9151	0.6478797
BG4_G4Seq_HaCaT_GSE76688_peak9152	0.42443457
BG4_G4Seq_HaCaT_GSE76688_peak9153	0.2287943
BG4_G4Seq_HaCaT_GSE76688_peak9154	0.8866478
BG4_G4Seq_HaCaT_GSE76688_peak9155	0.68415874
BG4_G4Seq_HaCaT_GSE76688_peak9156	0.23584121
BG4_G4Seq_HaCaT_GSE76688_peak9157	0.2100143
BG4_G4Seq_HaCaT_GSE76688_peak9158	0.9809513
BG4_G4Seq_HaCaT_GSE76688_peak9159	0.3608692
BG4_G4Seq_HaCaT_GSE76688_peak9160	0.7842114
BG4_G4Seq_HaCaT_GSE76688_peak9161	0.793585
BG4_G4Seq_HaCaT_GSE76688_peak9162	0.9819613
BG4_G4Seq_HaCaT_GSE76688_peak9163	0.62836206
BG4_G4Seq_HaCaT_GSE76688_peak9164	0.37991822
BG4_G4Seq_HaCaT_GSE76688_peak9165	0.75918937
BG4_G4Seq_HaCaT_GSE76688_peak9166	0.8956477
BG4_G4Seq_HaCaT_GSE76688_peak9167	0.95225894
BG4_G4Seq_HaCaT_GSE76688_peak9168	0.87371105
BG4_G4Seq_HaCaT_GSE76688_peak9169	0.91069514
BG4_G4Seq_HaCaT_GSE76688_peak9170	0.5526105
BG4_G4Seq_HaCaT_GSE76688_peak9171	0.5331752
BG4_G4Seq_HaCaT_GSE76688_peak9172	0.6824473
BG4_G4Seq_HaCaT_GSE76688_peak9173	0.63389015
BG4_G4Seq_HaCaT_GSE76688_peak9174	0.8415312
BG4_G4Seq_HaCaT_GSE76688_peak9175	0.87924117
BG4_G4Seq_HaCaT_GSE76688_peak9176	0.44819224
BG4_G4Seq_HaCaT_GSE76688_peak9177	0.14942133
BG4_G4Seq_HaCaT_GSE76688_peak9178	0.5819721
BG4_G4Seq_HaCaT_GSE76688_peak9179	0.9842126
BG4_G4Seq_HaCaT_GSE76688_peak9180	0.99000096
BG4_G4Seq_HaCaT_GSE76688_peak9181	0.1157362
BG4_G4Seq_HaCaT_GSE76688_peak9182	0.56203616
BG4_G4Seq_HaCaT_GSE76688_peak9183	0.17832331
BG4_G4Seq_HaCaT_GSE76688_peak9184	0.4724771
BG4_G4Seq_HaCaT_GSE76688_peak9185	0.78464425
BG4_G4Seq_HaCaT_GSE76688_peak9186	0.88087815
BG4_G4Seq_HaCaT_GSE76688_peak9187	0.30954683
BG4_G4Seq_HaCaT_GSE76688_peak9188	0.95836926
BG4_G4Seq_HaCaT_GSE76688_peak9189	0.28286827
BG4_G4Seq_HaCaT_GSE76688_peak9190	0.47581318
BG4_G4Seq_HaCaT_GSE76688_peak9191	0.86667
BG4_G4Seq_HaCaT_GSE76688_peak9192	0.57927334
BG4_G4Seq_HaCaT_GSE76688_peak9193	0.8180857
BG4_G4Seq_HaCaT_GSE76688_peak9194	0.32354176
BG4_G4Seq_HaCaT_GSE76688_peak9195	0.38113183
BG4_G4Seq_HaCaT_GSE76688_peak9196	0.83227676
BG4_G4Seq_HaCaT_GSE76688_peak9197	0.5489196
BG4_G4Seq_HaCaT_GSE76688_peak9198	0.7562569
BG4_G4Seq_HaCaT_GSE76688_peak9199	0.8644424
BG4_G4Seq_HaCaT_GSE76688_peak9200	0.6328138
BG4_G4Seq_HaCaT_GSE76688_peak9201	0.8953599
BG4_G4Seq_HaCaT_GSE76688_peak9202	0.16566789
BG4_G4Seq_HaCaT_GSE76688_peak9203	0.48118126
BG4_G4Seq_HaCaT_GSE76688_peak9204	0.64322084
BG4_G4Seq_HaCaT_GSE76688_peak9205	0.7377569
BG4_G4Seq_HaCaT_GSE76688_peak9206	0.013135338
BG4_G4Seq_HaCaT_GSE76688_peak9207	0.81826645
BG4_G4Seq_HaCaT_GSE76688_peak9208	0.908204
BG4_G4Seq_HaCaT_GSE76688_peak9209	0.85754603
BG4_G4Seq_HaCaT_GSE76688_peak9210	0.69713295
BG4_G4Seq_HaCaT_GSE76688_peak9211	0.5907789
BG4_G4Seq_HaCaT_GSE76688_peak9212	0.70229226
BG4_G4Seq_HaCaT_GSE76688_peak9213	0.0712107
BG4_G4Seq_HaCaT_GSE76688_peak9214	0.8003578
BG4_G4Seq_HaCaT_GSE76688_peak9215	0.8634511
BG4_G4Seq_HaCaT_GSE76688_peak9216	0.049761914
BG4_G4Seq_HaCaT_GSE76688_peak9217	0.50855076
BG4_G4Seq_HaCaT_GSE76688_peak9218	0.048125707
BG4_G4Seq_HaCaT_GSE76688_peak9219	0.03728281
BG4_G4Seq_HaCaT_GSE76688_peak9220	0.01820665
BG4_G4Seq_HaCaT_GSE76688_peak9221	0.07544699
BG4_G4Seq_HaCaT_GSE76688_peak9222	0.9081089
BG4_G4Seq_HaCaT_GSE76688_peak9223	0.35019803
BG4_G4Seq_HaCaT_GSE76688_peak9224	0.95103
BG4_G4Seq_HaCaT_GSE76688_peak9225	0.6022468
BG4_G4Seq_HaCaT_GSE76688_peak9226	0.68472296
BG4_G4Seq_HaCaT_GSE76688_peak9227	0.9821354
BG4_G4Seq_HaCaT_GSE76688_peak9228	0.86588293
BG4_G4Seq_HaCaT_GSE76688_peak9229	0.99613756
BG4_G4Seq_HaCaT_GSE76688_peak9230	0.04276856
BG4_G4Seq_HaCaT_GSE76688_peak9231	0.04053718
BG4_G4Seq_HaCaT_GSE76688_peak9232	0.034502033
BG4_G4Seq_HaCaT_GSE76688_peak9233	0.7555955
BG4_G4Seq_HaCaT_GSE76688_peak9234	0.32882044
BG4_G4Seq_HaCaT_GSE76688_peak9235	0.9614955
BG4_G4Seq_HaCaT_GSE76688_peak9236	0.973988
BG4_G4Seq_HaCaT_GSE76688_peak9237	0.6403388
BG4_G4Seq_HaCaT_GSE76688_peak9238	0.051820952
BG4_G4Seq_HaCaT_GSE76688_peak9239	0.6986725
BG4_G4Seq_HaCaT_GSE76688_peak9240	0.29962224
BG4_G4Seq_HaCaT_GSE76688_peak9241	0.9861244
BG4_G4Seq_HaCaT_GSE76688_peak9242	0.8098855
BG4_G4Seq_HaCaT_GSE76688_peak9243	0.55587107
BG4_G4Seq_HaCaT_GSE76688_peak9244	0.74293137
BG4_G4Seq_HaCaT_GSE76688_peak9245	0.7378378
BG4_G4Seq_HaCaT_GSE76688_peak9246	0.5380308
BG4_G4Seq_HaCaT_GSE76688_peak9247	0.6949163
BG4_G4Seq_HaCaT_GSE76688_peak9248	0.010689728
BG4_G4Seq_HaCaT_GSE76688_peak9249	0.4597806
BG4_G4Seq_HaCaT_GSE76688_peak9250	0.80235964
BG4_G4Seq_HaCaT_GSE76688_peak9251	0.2730126
BG4_G4Seq_HaCaT_GSE76688_peak9252	0.9275468
BG4_G4Seq_HaCaT_GSE76688_peak9253	0.8982753
BG4_G4Seq_HaCaT_GSE76688_peak9254	0.49032295
BG4_G4Seq_HaCaT_GSE76688_peak9255	0.8235054
BG4_G4Seq_HaCaT_GSE76688_peak9256	0.6311685
BG4_G4Seq_HaCaT_GSE76688_peak9257	0.06479805
BG4_G4Seq_HaCaT_GSE76688_peak9258	0.15168262
BG4_G4Seq_HaCaT_GSE76688_peak9259	0.9904096
BG4_G4Seq_HaCaT_GSE76688_peak9260	0.60529935
BG4_G4Seq_HaCaT_GSE76688_peak9261	0.73726636
BG4_G4Seq_HaCaT_GSE76688_peak9262	0.7220234
BG4_G4Seq_HaCaT_GSE76688_peak9263	0.51296645
BG4_G4Seq_HaCaT_GSE76688_peak9264	0.02505936
BG4_G4Seq_HaCaT_GSE76688_peak9265	0.89232117
BG4_G4Seq_HaCaT_GSE76688_peak9266	0.7104366
BG4_G4Seq_HaCaT_GSE76688_peak9267	0.96403664
BG4_G4Seq_HaCaT_GSE76688_peak9268	0.43446654
BG4_G4Seq_HaCaT_GSE76688_peak9269	0.057656217
BG4_G4Seq_HaCaT_GSE76688_peak9270	0.8538863
BG4_G4Seq_HaCaT_GSE76688_peak9271	0.8625083
BG4_G4Seq_HaCaT_GSE76688_peak9272	0.33773118
BG4_G4Seq_HaCaT_GSE76688_peak9273	0.25211516
BG4_G4Seq_HaCaT_GSE76688_peak9274	0.030976018
BG4_G4Seq_HaCaT_GSE76688_peak9275	0.05283442
BG4_G4Seq_HaCaT_GSE76688_peak9276	0.027651329
BG4_G4Seq_HaCaT_GSE76688_peak9277	0.95124376
BG4_G4Seq_HaCaT_GSE76688_peak9278	0.6789109
BG4_G4Seq_HaCaT_GSE76688_peak9279	0.44528395
BG4_G4Seq_HaCaT_GSE76688_peak9280	0.7129684
BG4_G4Seq_HaCaT_GSE76688_peak9281	0.989569
BG4_G4Seq_HaCaT_GSE76688_peak9282	0.9177262
BG4_G4Seq_HaCaT_GSE76688_peak9283	0.08056406
BG4_G4Seq_HaCaT_GSE76688_peak9284	0.88726896
BG4_G4Seq_HaCaT_GSE76688_peak9285	0.108635455
BG4_G4Seq_HaCaT_GSE76688_peak9286	0.9967751
BG4_G4Seq_HaCaT_GSE76688_peak9287	0.8742451
BG4_G4Seq_HaCaT_GSE76688_peak9288	0.76966095
BG4_G4Seq_HaCaT_GSE76688_peak9289	0.5775825
BG4_G4Seq_HaCaT_GSE76688_peak9290	0.8797994
BG4_G4Seq_HaCaT_GSE76688_peak9291	0.3431673
BG4_G4Seq_HaCaT_GSE76688_peak9292	0.8443879
BG4_G4Seq_HaCaT_GSE76688_peak9293	0.8627458
BG4_G4Seq_HaCaT_GSE76688_peak9294	0.6482518
BG4_G4Seq_HaCaT_GSE76688_peak9295	0.95900327
BG4_G4Seq_HaCaT_GSE76688_peak9296	0.90473783
BG4_G4Seq_HaCaT_GSE76688_peak9297	0.6962381
BG4_G4Seq_HaCaT_GSE76688_peak9298	0.9374799
BG4_G4Seq_HaCaT_GSE76688_peak9299	0.5157043
BG4_G4Seq_HaCaT_GSE76688_peak9300	0.98685956
BG4_G4Seq_HaCaT_GSE76688_peak9301	0.12201424
BG4_G4Seq_HaCaT_GSE76688_peak9302	0.9526414
BG4_G4Seq_HaCaT_GSE76688_peak9303	0.97085637
BG4_G4Seq_HaCaT_GSE76688_peak9304	0.80645233
BG4_G4Seq_HaCaT_GSE76688_peak9305	0.6432697
BG4_G4Seq_HaCaT_GSE76688_peak9306	0.9901404
BG4_G4Seq_HaCaT_GSE76688_peak9307	0.2670775
BG4_G4Seq_HaCaT_GSE76688_peak9308	0.9963762
BG4_G4Seq_HaCaT_GSE76688_peak9309	0.21754722
BG4_G4Seq_HaCaT_GSE76688_peak9310	0.6330232
BG4_G4Seq_HaCaT_GSE76688_peak9311	0.9852378
BG4_G4Seq_HaCaT_GSE76688_peak9312	0.957311
BG4_G4Seq_HaCaT_GSE76688_peak9313	0.7161509
BG4_G4Seq_HaCaT_GSE76688_peak9314	0.6086737
BG4_G4Seq_HaCaT_GSE76688_peak9315	0.8059693
BG4_G4Seq_HaCaT_GSE76688_peak9316	0.90654373
BG4_G4Seq_HaCaT_GSE76688_peak9317	0.09895511
BG4_G4Seq_HaCaT_GSE76688_peak9318	0.6851159
BG4_G4Seq_HaCaT_GSE76688_peak9319	0.3906801
BG4_G4Seq_HaCaT_GSE76688_peak9320	0.20606993
BG4_G4Seq_HaCaT_GSE76688_peak9321	0.14105831
BG4_G4Seq_HaCaT_GSE76688_peak9322	0.3343947
BG4_G4Seq_HaCaT_GSE76688_peak9323	0.018969722
BG4_G4Seq_HaCaT_GSE76688_peak9324	0.916554
BG4_G4Seq_HaCaT_GSE76688_peak9325	0.04035393
BG4_G4Seq_HaCaT_GSE76688_peak9326	0.9209365
BG4_G4Seq_HaCaT_GSE76688_peak9327	0.43143362
BG4_G4Seq_HaCaT_GSE76688_peak9328	0.611898
BG4_G4Seq_HaCaT_GSE76688_peak9329	0.82095975
BG4_G4Seq_HaCaT_GSE76688_peak9330	0.9379618
BG4_G4Seq_HaCaT_GSE76688_peak9331	0.80639434
BG4_G4Seq_HaCaT_GSE76688_peak9332	0.82802707
BG4_G4Seq_HaCaT_GSE76688_peak9333	0.06384147
BG4_G4Seq_HaCaT_GSE76688_peak9334	0.011973547
BG4_G4Seq_HaCaT_GSE76688_peak9335	0.017483156
BG4_G4Seq_HaCaT_GSE76688_peak9336	0.017526537
BG4_G4Seq_HaCaT_GSE76688_peak9337	0.73507386
BG4_G4Seq_HaCaT_GSE76688_peak9338	0.88770604
BG4_G4Seq_HaCaT_GSE76688_peak9339	0.2785448
BG4_G4Seq_HaCaT_GSE76688_peak9340	0.9570171
BG4_G4Seq_HaCaT_GSE76688_peak9341	0.9397736
BG4_G4Seq_HaCaT_GSE76688_peak9342	0.9461223
BG4_G4Seq_HaCaT_GSE76688_peak9343	0.99762505
BG4_G4Seq_HaCaT_GSE76688_peak9344	0.6020409
BG4_G4Seq_HaCaT_GSE76688_peak9345	0.43594378
BG4_G4Seq_HaCaT_GSE76688_peak9346	0.11858114
BG4_G4Seq_HaCaT_GSE76688_peak9347	0.052103262
BG4_G4Seq_HaCaT_GSE76688_peak9348	0.72497195
BG4_G4Seq_HaCaT_GSE76688_peak9349	0.033563633
BG4_G4Seq_HaCaT_GSE76688_peak9350	0.9765421
BG4_G4Seq_HaCaT_GSE76688_peak9351	0.0031819255
BG4_G4Seq_HaCaT_GSE76688_peak9352	0.67520297
BG4_G4Seq_HaCaT_GSE76688_peak9353	0.5142097
BG4_G4Seq_HaCaT_GSE76688_peak9354	0.41246665
BG4_G4Seq_HaCaT_GSE76688_peak9355	0.93517214
BG4_G4Seq_HaCaT_GSE76688_peak9356	0.020465525
BG4_G4Seq_HaCaT_GSE76688_peak9357	0.9802004
BG4_G4Seq_HaCaT_GSE76688_peak9358	0.83558863
BG4_G4Seq_HaCaT_GSE76688_peak9359	0.9102941
BG4_G4Seq_HaCaT_GSE76688_peak9360	0.02887231
BG4_G4Seq_HaCaT_GSE76688_peak9361	0.013718724
BG4_G4Seq_HaCaT_GSE76688_peak9362	0.21833453
BG4_G4Seq_HaCaT_GSE76688_peak9363	0.8651775
BG4_G4Seq_HaCaT_GSE76688_peak9364	0.83694804
BG4_G4Seq_HaCaT_GSE76688_peak9365	0.3479612
BG4_G4Seq_HaCaT_GSE76688_peak9366	0.6625447
BG4_G4Seq_HaCaT_GSE76688_peak9367	0.9150851
BG4_G4Seq_HaCaT_GSE76688_peak9368	0.11022874
BG4_G4Seq_HaCaT_GSE76688_peak9369	0.6179806
BG4_G4Seq_HaCaT_GSE76688_peak9370	0.9665551
BG4_G4Seq_HaCaT_GSE76688_peak9371	0.97091854
BG4_G4Seq_HaCaT_GSE76688_peak9372	0.94366
BG4_G4Seq_HaCaT_GSE76688_peak9373	0.1863182
BG4_G4Seq_HaCaT_GSE76688_peak9374	0.730871
BG4_G4Seq_HaCaT_GSE76688_peak9375	0.61847156
BG4_G4Seq_HaCaT_GSE76688_peak9376	0.549085
BG4_G4Seq_HaCaT_GSE76688_peak9377	0.84467953
BG4_G4Seq_HaCaT_GSE76688_peak9378	0.48246372
BG4_G4Seq_HaCaT_GSE76688_peak9379	0.08859019
BG4_G4Seq_HaCaT_GSE76688_peak9380	0.32818428
BG4_G4Seq_HaCaT_GSE76688_peak9381	0.91518396
