Sequence ID	Score
BG4_G4Seq_HaCaT_GSE76688_peak5131	0.88647467
BG4_G4Seq_HaCaT_GSE76688_peak5132	0.43274054
BG4_G4Seq_HaCaT_GSE76688_peak5133	0.8438435
BG4_G4Seq_HaCaT_GSE76688_peak5134	0.03093956
BG4_G4Seq_HaCaT_GSE76688_peak5135	0.64205486
BG4_G4Seq_HaCaT_GSE76688_peak5136	0.3203442
BG4_G4Seq_HaCaT_GSE76688_peak5137	0.2880209
BG4_G4Seq_HaCaT_GSE76688_peak5138	0.7682252
BG4_G4Seq_HaCaT_GSE76688_peak5139	0.36415717
BG4_G4Seq_HaCaT_GSE76688_peak5140	0.005680658
BG4_G4Seq_HaCaT_GSE76688_peak5141	0.14645028
BG4_G4Seq_HaCaT_GSE76688_peak5142	0.10013519
BG4_G4Seq_HaCaT_GSE76688_peak5143	0.54292417
BG4_G4Seq_HaCaT_GSE76688_peak5144	0.95932484
BG4_G4Seq_HaCaT_GSE76688_peak5145	0.3908954
BG4_G4Seq_HaCaT_GSE76688_peak5146	0.859988
BG4_G4Seq_HaCaT_GSE76688_peak5147	0.99597365
BG4_G4Seq_HaCaT_GSE76688_peak5148	0.029758092
BG4_G4Seq_HaCaT_GSE76688_peak5149	0.17408545
BG4_G4Seq_HaCaT_GSE76688_peak5150	0.9927817
BG4_G4Seq_HaCaT_GSE76688_peak5151	0.46988443
BG4_G4Seq_HaCaT_GSE76688_peak5152	0.23342562
BG4_G4Seq_HaCaT_GSE76688_peak5153	0.09737471
BG4_G4Seq_HaCaT_GSE76688_peak5154	0.698731
BG4_G4Seq_HaCaT_GSE76688_peak5155	0.15146853
BG4_G4Seq_HaCaT_GSE76688_peak5156	0.8763785
BG4_G4Seq_HaCaT_GSE76688_peak5157	0.10741155
BG4_G4Seq_HaCaT_GSE76688_peak5158	0.8398923
BG4_G4Seq_HaCaT_GSE76688_peak5159	0.1957423
BG4_G4Seq_HaCaT_GSE76688_peak5160	0.5507614
BG4_G4Seq_HaCaT_GSE76688_peak5161	0.9715332
BG4_G4Seq_HaCaT_GSE76688_peak5162	0.108848296
BG4_G4Seq_HaCaT_GSE76688_peak5163	0.15150332
BG4_G4Seq_HaCaT_GSE76688_peak5164	0.06310061
BG4_G4Seq_HaCaT_GSE76688_peak5165	0.76860464
BG4_G4Seq_HaCaT_GSE76688_peak5166	0.33596292
BG4_G4Seq_HaCaT_GSE76688_peak5167	0.4888799
BG4_G4Seq_HaCaT_GSE76688_peak5168	0.386815
BG4_G4Seq_HaCaT_GSE76688_peak5169	0.9758025
BG4_G4Seq_HaCaT_GSE76688_peak5170	0.09488385
BG4_G4Seq_HaCaT_GSE76688_peak5171	0.084990546
BG4_G4Seq_HaCaT_GSE76688_peak5172	0.43953237
BG4_G4Seq_HaCaT_GSE76688_peak5173	0.008892208
BG4_G4Seq_HaCaT_GSE76688_peak5174	0.48135588
BG4_G4Seq_HaCaT_GSE76688_peak5175	0.75302744
BG4_G4Seq_HaCaT_GSE76688_peak5176	0.61178696
BG4_G4Seq_HaCaT_GSE76688_peak5177	0.8561841
BG4_G4Seq_HaCaT_GSE76688_peak5178	0.7453427
BG4_G4Seq_HaCaT_GSE76688_peak5179	0.12357743
BG4_G4Seq_HaCaT_GSE76688_peak5180	0.76950806
BG4_G4Seq_HaCaT_GSE76688_peak5181	0.1368607
BG4_G4Seq_HaCaT_GSE76688_peak5182	0.07477709
BG4_G4Seq_HaCaT_GSE76688_peak5183	0.8205916
BG4_G4Seq_HaCaT_GSE76688_peak5184	0.90613467
BG4_G4Seq_HaCaT_GSE76688_peak5185	0.04892423
BG4_G4Seq_HaCaT_GSE76688_peak5186	0.11753827
BG4_G4Seq_HaCaT_GSE76688_peak5187	0.07956804
BG4_G4Seq_HaCaT_GSE76688_peak5188	0.16552244
BG4_G4Seq_HaCaT_GSE76688_peak5189	0.07895029
BG4_G4Seq_HaCaT_GSE76688_peak5190	0.77378356
BG4_G4Seq_HaCaT_GSE76688_peak5191	0.18978116
BG4_G4Seq_HaCaT_GSE76688_peak5192	0.29889858
BG4_G4Seq_HaCaT_GSE76688_peak5193	0.19329582
BG4_G4Seq_HaCaT_GSE76688_peak5194	0.030221285
BG4_G4Seq_HaCaT_GSE76688_peak5195	0.06667061
BG4_G4Seq_HaCaT_GSE76688_peak5196	0.6799093
BG4_G4Seq_HaCaT_GSE76688_peak5197	0.7181674
BG4_G4Seq_HaCaT_GSE76688_peak5198	0.72395283
BG4_G4Seq_HaCaT_GSE76688_peak5199	0.08194955
BG4_G4Seq_HaCaT_GSE76688_peak5200	0.98763067
BG4_G4Seq_HaCaT_GSE76688_peak5201	0.68887115
BG4_G4Seq_HaCaT_GSE76688_peak5202	0.6564692
BG4_G4Seq_HaCaT_GSE76688_peak5203	0.2849548
BG4_G4Seq_HaCaT_GSE76688_peak5204	0.1774175
BG4_G4Seq_HaCaT_GSE76688_peak5205	0.015640264
BG4_G4Seq_HaCaT_GSE76688_peak5206	0.060858265
BG4_G4Seq_HaCaT_GSE76688_peak5207	0.10662008
BG4_G4Seq_HaCaT_GSE76688_peak5208	0.37003228
BG4_G4Seq_HaCaT_GSE76688_peak5209	0.0019182485
BG4_G4Seq_HaCaT_GSE76688_peak5210	0.027519759
BG4_G4Seq_HaCaT_GSE76688_peak5211	0.079707965
BG4_G4Seq_HaCaT_GSE76688_peak5212	0.051024195
BG4_G4Seq_HaCaT_GSE76688_peak5213	0.04259625
BG4_G4Seq_HaCaT_GSE76688_peak5214	0.06507329
BG4_G4Seq_HaCaT_GSE76688_peak5215	0.06634389
BG4_G4Seq_HaCaT_GSE76688_peak5216	0.016288634
BG4_G4Seq_HaCaT_GSE76688_peak5217	0.026732802
BG4_G4Seq_HaCaT_GSE76688_peak5218	0.045502566
BG4_G4Seq_HaCaT_GSE76688_peak5219	0.06111711
BG4_G4Seq_HaCaT_GSE76688_peak5220	0.5406404
BG4_G4Seq_HaCaT_GSE76688_peak5221	0.060362183
BG4_G4Seq_HaCaT_GSE76688_peak5222	0.014993917
BG4_G4Seq_HaCaT_GSE76688_peak5223	0.059255376
BG4_G4Seq_HaCaT_GSE76688_peak5224	0.16298795
BG4_G4Seq_HaCaT_GSE76688_peak5225	0.16757172
BG4_G4Seq_HaCaT_GSE76688_peak5226	0.29632947
BG4_G4Seq_HaCaT_GSE76688_peak5227	0.059519522
BG4_G4Seq_HaCaT_GSE76688_peak5228	0.061800748
BG4_G4Seq_HaCaT_GSE76688_peak5229	0.02583279
BG4_G4Seq_HaCaT_GSE76688_peak5230	0.1918308
BG4_G4Seq_HaCaT_GSE76688_peak5231	0.25443843
BG4_G4Seq_HaCaT_GSE76688_peak5232	0.9792301
BG4_G4Seq_HaCaT_GSE76688_peak5233	0.87145495
BG4_G4Seq_HaCaT_GSE76688_peak5234	0.50777066
BG4_G4Seq_HaCaT_GSE76688_peak5235	0.52233505
BG4_G4Seq_HaCaT_GSE76688_peak5236	0.9904439
BG4_G4Seq_HaCaT_GSE76688_peak5237	0.48837128
BG4_G4Seq_HaCaT_GSE76688_peak5238	0.48121157
BG4_G4Seq_HaCaT_GSE76688_peak5239	0.8136296
BG4_G4Seq_HaCaT_GSE76688_peak5240	0.47663817
BG4_G4Seq_HaCaT_GSE76688_peak5241	0.6690409
BG4_G4Seq_HaCaT_GSE76688_peak5242	0.89805907
BG4_G4Seq_HaCaT_GSE76688_peak5243	0.7873469
BG4_G4Seq_HaCaT_GSE76688_peak5244	0.48102245
BG4_G4Seq_HaCaT_GSE76688_peak5245	0.5541755
BG4_G4Seq_HaCaT_GSE76688_peak5246	0.040656906
BG4_G4Seq_HaCaT_GSE76688_peak5247	0.304157
BG4_G4Seq_HaCaT_GSE76688_peak5248	0.17365605
BG4_G4Seq_HaCaT_GSE76688_peak5249	0.9305302
BG4_G4Seq_HaCaT_GSE76688_peak5250	0.5118288
BG4_G4Seq_HaCaT_GSE76688_peak5251	0.9266643
BG4_G4Seq_HaCaT_GSE76688_peak5252	0.97603464
BG4_G4Seq_HaCaT_GSE76688_peak5253	0.42541358
BG4_G4Seq_HaCaT_GSE76688_peak5254	0.08050849
BG4_G4Seq_HaCaT_GSE76688_peak5255	0.92469394
BG4_G4Seq_HaCaT_GSE76688_peak5256	0.49654603
BG4_G4Seq_HaCaT_GSE76688_peak5257	0.27185372
BG4_G4Seq_HaCaT_GSE76688_peak5258	0.051751763
BG4_G4Seq_HaCaT_GSE76688_peak5259	0.01503486
BG4_G4Seq_HaCaT_GSE76688_peak5260	0.9961511
BG4_G4Seq_HaCaT_GSE76688_peak5261	0.7010748
BG4_G4Seq_HaCaT_GSE76688_peak5262	0.24059924
BG4_G4Seq_HaCaT_GSE76688_peak5263	0.26332664
BG4_G4Seq_HaCaT_GSE76688_peak5264	0.21356937
BG4_G4Seq_HaCaT_GSE76688_peak5265	0.8376929
BG4_G4Seq_HaCaT_GSE76688_peak5266	0.51811844
BG4_G4Seq_HaCaT_GSE76688_peak5267	0.83642006
BG4_G4Seq_HaCaT_GSE76688_peak5268	0.3919237
BG4_G4Seq_HaCaT_GSE76688_peak5269	0.71517867
BG4_G4Seq_HaCaT_GSE76688_peak5270	0.39348277
BG4_G4Seq_HaCaT_GSE76688_peak5271	0.3446907
BG4_G4Seq_HaCaT_GSE76688_peak5272	0.70061004
BG4_G4Seq_HaCaT_GSE76688_peak5273	0.18856443
BG4_G4Seq_HaCaT_GSE76688_peak5274	0.6888717
BG4_G4Seq_HaCaT_GSE76688_peak5275	0.9257576
BG4_G4Seq_HaCaT_GSE76688_peak5276	0.3435746
BG4_G4Seq_HaCaT_GSE76688_peak5277	0.07537534
BG4_G4Seq_HaCaT_GSE76688_peak5278	0.056771334
BG4_G4Seq_HaCaT_GSE76688_peak5279	0.13927016
BG4_G4Seq_HaCaT_GSE76688_peak5280	0.13298874
BG4_G4Seq_HaCaT_GSE76688_peak5281	0.260815
BG4_G4Seq_HaCaT_GSE76688_peak5282	0.25438255
BG4_G4Seq_HaCaT_GSE76688_peak5283	0.59227216
BG4_G4Seq_HaCaT_GSE76688_peak5284	0.07897984
BG4_G4Seq_HaCaT_GSE76688_peak5285	0.10389084
BG4_G4Seq_HaCaT_GSE76688_peak5286	0.59280574
BG4_G4Seq_HaCaT_GSE76688_peak5287	0.9597472
BG4_G4Seq_HaCaT_GSE76688_peak5288	0.13736056
BG4_G4Seq_HaCaT_GSE76688_peak5289	0.03164364
BG4_G4Seq_HaCaT_GSE76688_peak5290	0.9806003
BG4_G4Seq_HaCaT_GSE76688_peak5291	0.56250614
BG4_G4Seq_HaCaT_GSE76688_peak5292	0.9824368
BG4_G4Seq_HaCaT_GSE76688_peak5293	0.2765367
BG4_G4Seq_HaCaT_GSE76688_peak5294	0.68451965
BG4_G4Seq_HaCaT_GSE76688_peak5295	0.4447356
BG4_G4Seq_HaCaT_GSE76688_peak5296	0.9893003
BG4_G4Seq_HaCaT_GSE76688_peak5297	0.044869747
BG4_G4Seq_HaCaT_GSE76688_peak5298	0.42808998
BG4_G4Seq_HaCaT_GSE76688_peak5299	0.19679604
BG4_G4Seq_HaCaT_GSE76688_peak5300	0.3349795
BG4_G4Seq_HaCaT_GSE76688_peak5301	0.1623597
BG4_G4Seq_HaCaT_GSE76688_peak5302	0.46173564
BG4_G4Seq_HaCaT_GSE76688_peak5303	0.447834
BG4_G4Seq_HaCaT_GSE76688_peak5304	0.65602297
BG4_G4Seq_HaCaT_GSE76688_peak5305	0.08537388
BG4_G4Seq_HaCaT_GSE76688_peak5306	0.7959371
BG4_G4Seq_HaCaT_GSE76688_peak5307	0.7732542
BG4_G4Seq_HaCaT_GSE76688_peak5308	0.38580436
BG4_G4Seq_HaCaT_GSE76688_peak5309	0.12071519
BG4_G4Seq_HaCaT_GSE76688_peak5310	0.53700066
BG4_G4Seq_HaCaT_GSE76688_peak5311	0.96106625
BG4_G4Seq_HaCaT_GSE76688_peak5312	0.57437617
BG4_G4Seq_HaCaT_GSE76688_peak5313	0.36990944
BG4_G4Seq_HaCaT_GSE76688_peak5314	0.74672204
BG4_G4Seq_HaCaT_GSE76688_peak5315	0.55677027
BG4_G4Seq_HaCaT_GSE76688_peak5316	0.6002907
BG4_G4Seq_HaCaT_GSE76688_peak5317	0.20023866
BG4_G4Seq_HaCaT_GSE76688_peak5318	0.78032744
BG4_G4Seq_HaCaT_GSE76688_peak5319	0.8030112
BG4_G4Seq_HaCaT_GSE76688_peak5320	0.40562522
BG4_G4Seq_HaCaT_GSE76688_peak5321	0.011080058
BG4_G4Seq_HaCaT_GSE76688_peak5322	0.6762561
BG4_G4Seq_HaCaT_GSE76688_peak5323	0.4647776
BG4_G4Seq_HaCaT_GSE76688_peak5324	0.10914214
BG4_G4Seq_HaCaT_GSE76688_peak5325	0.20694822
BG4_G4Seq_HaCaT_GSE76688_peak5326	0.077633105
BG4_G4Seq_HaCaT_GSE76688_peak5327	0.060624093
BG4_G4Seq_HaCaT_GSE76688_peak5328	0.10580943
BG4_G4Seq_HaCaT_GSE76688_peak5329	0.47302637
BG4_G4Seq_HaCaT_GSE76688_peak5330	0.3578633
BG4_G4Seq_HaCaT_GSE76688_peak5331	0.8306276
BG4_G4Seq_HaCaT_GSE76688_peak5332	0.17610091
BG4_G4Seq_HaCaT_GSE76688_peak5333	0.37167215
BG4_G4Seq_HaCaT_GSE76688_peak5334	0.015449859
BG4_G4Seq_HaCaT_GSE76688_peak5335	0.71458536
BG4_G4Seq_HaCaT_GSE76688_peak5336	0.89765286
BG4_G4Seq_HaCaT_GSE76688_peak5337	0.84291786
BG4_G4Seq_HaCaT_GSE76688_peak5338	0.0090400865
BG4_G4Seq_HaCaT_GSE76688_peak5339	0.87426513
BG4_G4Seq_HaCaT_GSE76688_peak5340	0.0037141333
BG4_G4Seq_HaCaT_GSE76688_peak5341	0.1146883
BG4_G4Seq_HaCaT_GSE76688_peak5342	0.0066707633
BG4_G4Seq_HaCaT_GSE76688_peak5343	0.0059975493
BG4_G4Seq_HaCaT_GSE76688_peak5344	0.07634905
BG4_G4Seq_HaCaT_GSE76688_peak5345	0.97784597
BG4_G4Seq_HaCaT_GSE76688_peak5346	0.07519099
BG4_G4Seq_HaCaT_GSE76688_peak5347	0.8271636
BG4_G4Seq_HaCaT_GSE76688_peak5348	0.99958104
BG4_G4Seq_HaCaT_GSE76688_peak5349	0.4940177
BG4_G4Seq_HaCaT_GSE76688_peak5350	0.05818381
BG4_G4Seq_HaCaT_GSE76688_peak5351	0.65713465
BG4_G4Seq_HaCaT_GSE76688_peak5352	0.9071726
BG4_G4Seq_HaCaT_GSE76688_peak5353	0.04482691
BG4_G4Seq_HaCaT_GSE76688_peak5354	0.81703055
BG4_G4Seq_HaCaT_GSE76688_peak5355	0.83818394
BG4_G4Seq_HaCaT_GSE76688_peak5356	0.7999321
BG4_G4Seq_HaCaT_GSE76688_peak5357	0.022449085
BG4_G4Seq_HaCaT_GSE76688_peak5358	0.030706769
BG4_G4Seq_HaCaT_GSE76688_peak5359	0.6817804
BG4_G4Seq_HaCaT_GSE76688_peak5360	0.100726396
BG4_G4Seq_HaCaT_GSE76688_peak5361	0.13528192
BG4_G4Seq_HaCaT_GSE76688_peak5362	0.67714995
BG4_G4Seq_HaCaT_GSE76688_peak5363	0.95234585
BG4_G4Seq_HaCaT_GSE76688_peak5364	0.007195842
BG4_G4Seq_HaCaT_GSE76688_peak5365	0.50786823
BG4_G4Seq_HaCaT_GSE76688_peak5366	0.5067991
BG4_G4Seq_HaCaT_GSE76688_peak5367	0.19631618
BG4_G4Seq_HaCaT_GSE76688_peak5368	0.37727967
BG4_G4Seq_HaCaT_GSE76688_peak5369	0.59126675
BG4_G4Seq_HaCaT_GSE76688_peak5370	0.4525028
BG4_G4Seq_HaCaT_GSE76688_peak5371	0.0008284358
BG4_G4Seq_HaCaT_GSE76688_peak5372	0.8219852
BG4_G4Seq_HaCaT_GSE76688_peak5373	0.73896664
BG4_G4Seq_HaCaT_GSE76688_peak5374	0.004322701
BG4_G4Seq_HaCaT_GSE76688_peak5375	0.21323623
BG4_G4Seq_HaCaT_GSE76688_peak5376	0.041338217
BG4_G4Seq_HaCaT_GSE76688_peak5377	0.976122
BG4_G4Seq_HaCaT_GSE76688_peak5378	0.7298977
BG4_G4Seq_HaCaT_GSE76688_peak5379	0.78412277
BG4_G4Seq_HaCaT_GSE76688_peak5380	0.025250493
BG4_G4Seq_HaCaT_GSE76688_peak5381	0.03484507
BG4_G4Seq_HaCaT_GSE76688_peak5382	0.9825142
BG4_G4Seq_HaCaT_GSE76688_peak5383	0.18250258
BG4_G4Seq_HaCaT_GSE76688_peak5384	0.98173183
BG4_G4Seq_HaCaT_GSE76688_peak5385	0.0035861216
BG4_G4Seq_HaCaT_GSE76688_peak5386	0.1253719
BG4_G4Seq_HaCaT_GSE76688_peak5387	0.868574
BG4_G4Seq_HaCaT_GSE76688_peak5388	0.028735286
BG4_G4Seq_HaCaT_GSE76688_peak5389	0.5776296
BG4_G4Seq_HaCaT_GSE76688_peak5390	0.1098885
BG4_G4Seq_HaCaT_GSE76688_peak5391	0.8324576
BG4_G4Seq_HaCaT_GSE76688_peak5392	0.0871867
BG4_G4Seq_HaCaT_GSE76688_peak5393	0.41531232
BG4_G4Seq_HaCaT_GSE76688_peak5394	0.67358816
BG4_G4Seq_HaCaT_GSE76688_peak5395	0.02801597
BG4_G4Seq_HaCaT_GSE76688_peak5396	0.042952556
BG4_G4Seq_HaCaT_GSE76688_peak5397	0.03454143
BG4_G4Seq_HaCaT_GSE76688_peak5398	0.40306464
BG4_G4Seq_HaCaT_GSE76688_peak5399	0.9190064
BG4_G4Seq_HaCaT_GSE76688_peak5400	0.028803693
BG4_G4Seq_HaCaT_GSE76688_peak5401	0.70626277
BG4_G4Seq_HaCaT_GSE76688_peak5402	0.7729296
BG4_G4Seq_HaCaT_GSE76688_peak5403	0.5350878
BG4_G4Seq_HaCaT_GSE76688_peak5404	0.9481457
BG4_G4Seq_HaCaT_GSE76688_peak5405	0.09164222
BG4_G4Seq_HaCaT_GSE76688_peak5406	0.34598956
BG4_G4Seq_HaCaT_GSE76688_peak5407	0.06635928
BG4_G4Seq_HaCaT_GSE76688_peak5408	0.48163003
BG4_G4Seq_HaCaT_GSE76688_peak5409	0.6924513
BG4_G4Seq_HaCaT_GSE76688_peak5410	0.12349767
BG4_G4Seq_HaCaT_GSE76688_peak5411	0.7766801
BG4_G4Seq_HaCaT_GSE76688_peak5412	0.013694705
BG4_G4Seq_HaCaT_GSE76688_peak5413	0.93270606
BG4_G4Seq_HaCaT_GSE76688_peak5414	0.2835294
BG4_G4Seq_HaCaT_GSE76688_peak5415	0.24252331
BG4_G4Seq_HaCaT_GSE76688_peak5416	0.6668023
BG4_G4Seq_HaCaT_GSE76688_peak5417	0.025968185
BG4_G4Seq_HaCaT_GSE76688_peak5418	0.24214241
BG4_G4Seq_HaCaT_GSE76688_peak5419	0.014260642
BG4_G4Seq_HaCaT_GSE76688_peak5420	0.5171486
BG4_G4Seq_HaCaT_GSE76688_peak5421	0.3524683
BG4_G4Seq_HaCaT_GSE76688_peak5422	0.009671153
BG4_G4Seq_HaCaT_GSE76688_peak5423	0.19750094
BG4_G4Seq_HaCaT_GSE76688_peak5424	0.7249569
BG4_G4Seq_HaCaT_GSE76688_peak5425	0.56079024
BG4_G4Seq_HaCaT_GSE76688_peak5426	0.18195696
BG4_G4Seq_HaCaT_GSE76688_peak5427	0.7440157
BG4_G4Seq_HaCaT_GSE76688_peak5428	0.6942376
BG4_G4Seq_HaCaT_GSE76688_peak5429	0.36674178
BG4_G4Seq_HaCaT_GSE76688_peak5430	0.8268121
BG4_G4Seq_HaCaT_GSE76688_peak5431	0.85882735
BG4_G4Seq_HaCaT_GSE76688_peak5432	0.59092367
BG4_G4Seq_HaCaT_GSE76688_peak5433	0.83828425
BG4_G4Seq_HaCaT_GSE76688_peak5434	0.0019474012
BG4_G4Seq_HaCaT_GSE76688_peak5435	0.63869774
BG4_G4Seq_HaCaT_GSE76688_peak5436	0.49310452
BG4_G4Seq_HaCaT_GSE76688_peak5437	0.9995127
BG4_G4Seq_HaCaT_GSE76688_peak5438	0.8085374
BG4_G4Seq_HaCaT_GSE76688_peak5439	0.98240894
BG4_G4Seq_HaCaT_GSE76688_peak5440	0.25344056
BG4_G4Seq_HaCaT_GSE76688_peak5441	0.2041922
BG4_G4Seq_HaCaT_GSE76688_peak5442	0.659344
BG4_G4Seq_HaCaT_GSE76688_peak5443	0.41033074
BG4_G4Seq_HaCaT_GSE76688_peak5444	0.18743306
BG4_G4Seq_HaCaT_GSE76688_peak5445	0.81997323
BG4_G4Seq_HaCaT_GSE76688_peak5446	0.20556408
BG4_G4Seq_HaCaT_GSE76688_peak5447	0.17568462
BG4_G4Seq_HaCaT_GSE76688_peak5448	0.19528832
BG4_G4Seq_HaCaT_GSE76688_peak5449	0.031869646
BG4_G4Seq_HaCaT_GSE76688_peak5450	0.012566629
BG4_G4Seq_HaCaT_GSE76688_peak5451	0.21907511
BG4_G4Seq_HaCaT_GSE76688_peak5452	0.12594537
BG4_G4Seq_HaCaT_GSE76688_peak5453	0.059837777
BG4_G4Seq_HaCaT_GSE76688_peak5454	0.0832079
BG4_G4Seq_HaCaT_GSE76688_peak5455	0.7693621
BG4_G4Seq_HaCaT_GSE76688_peak5456	0.10393126
BG4_G4Seq_HaCaT_GSE76688_peak5457	0.6087312
BG4_G4Seq_HaCaT_GSE76688_peak5458	0.0060908734
BG4_G4Seq_HaCaT_GSE76688_peak5459	0.18278268
BG4_G4Seq_HaCaT_GSE76688_peak5460	0.17420189
BG4_G4Seq_HaCaT_GSE76688_peak5461	0.09488789
BG4_G4Seq_HaCaT_GSE76688_peak5462	0.8539205
BG4_G4Seq_HaCaT_GSE76688_peak5463	0.14773518
BG4_G4Seq_HaCaT_GSE76688_peak5464	0.9499797
BG4_G4Seq_HaCaT_GSE76688_peak5465	0.635165
BG4_G4Seq_HaCaT_GSE76688_peak5466	0.96273416
BG4_G4Seq_HaCaT_GSE76688_peak5467	0.10451572
BG4_G4Seq_HaCaT_GSE76688_peak5468	0.01056028
BG4_G4Seq_HaCaT_GSE76688_peak5469	0.5560907
BG4_G4Seq_HaCaT_GSE76688_peak5470	0.9859562
BG4_G4Seq_HaCaT_GSE76688_peak5471	0.10199499
BG4_G4Seq_HaCaT_GSE76688_peak5472	0.14223751
BG4_G4Seq_HaCaT_GSE76688_peak5473	0.38664764
BG4_G4Seq_HaCaT_GSE76688_peak5474	0.14771144
BG4_G4Seq_HaCaT_GSE76688_peak5475	0.05034248
BG4_G4Seq_HaCaT_GSE76688_peak5476	0.028311275
BG4_G4Seq_HaCaT_GSE76688_peak5477	0.41895258
BG4_G4Seq_HaCaT_GSE76688_peak5478	0.06663107
BG4_G4Seq_HaCaT_GSE76688_peak5479	0.04338885
BG4_G4Seq_HaCaT_GSE76688_peak5480	0.04278608
BG4_G4Seq_HaCaT_GSE76688_peak5481	0.25897264
BG4_G4Seq_HaCaT_GSE76688_peak5482	0.91677386
BG4_G4Seq_HaCaT_GSE76688_peak5483	0.56377494
BG4_G4Seq_HaCaT_GSE76688_peak5484	0.07415216
BG4_G4Seq_HaCaT_GSE76688_peak5485	0.49433473
BG4_G4Seq_HaCaT_GSE76688_peak5486	0.1379455
BG4_G4Seq_HaCaT_GSE76688_peak5487	0.059753925
BG4_G4Seq_HaCaT_GSE76688_peak5488	0.2724292
BG4_G4Seq_HaCaT_GSE76688_peak5489	0.7324763
BG4_G4Seq_HaCaT_GSE76688_peak5490	0.65971524
BG4_G4Seq_HaCaT_GSE76688_peak5491	0.834776
BG4_G4Seq_HaCaT_GSE76688_peak5492	0.72752255
BG4_G4Seq_HaCaT_GSE76688_peak5493	0.9984055
BG4_G4Seq_HaCaT_GSE76688_peak5494	0.8109442
BG4_G4Seq_HaCaT_GSE76688_peak5495	0.0037757508
BG4_G4Seq_HaCaT_GSE76688_peak5496	0.4574426
BG4_G4Seq_HaCaT_GSE76688_peak5497	0.15078144
BG4_G4Seq_HaCaT_GSE76688_peak5498	0.80756646
BG4_G4Seq_HaCaT_GSE76688_peak5499	0.27773547
BG4_G4Seq_HaCaT_GSE76688_peak5500	0.7900055
BG4_G4Seq_HaCaT_GSE76688_peak5501	0.053974062
BG4_G4Seq_HaCaT_GSE76688_peak5502	0.2622471
BG4_G4Seq_HaCaT_GSE76688_peak5503	0.035173494
BG4_G4Seq_HaCaT_GSE76688_peak5504	0.007802957
BG4_G4Seq_HaCaT_GSE76688_peak5505	0.06253295
BG4_G4Seq_HaCaT_GSE76688_peak5506	0.00066018844
BG4_G4Seq_HaCaT_GSE76688_peak5507	0.042158965
BG4_G4Seq_HaCaT_GSE76688_peak5508	0.2570052
BG4_G4Seq_HaCaT_GSE76688_peak5509	0.9171969
BG4_G4Seq_HaCaT_GSE76688_peak5510	0.011814574
BG4_G4Seq_HaCaT_GSE76688_peak5511	0.21702756
BG4_G4Seq_HaCaT_GSE76688_peak5512	0.0044375365
BG4_G4Seq_HaCaT_GSE76688_peak5513	0.5858189
BG4_G4Seq_HaCaT_GSE76688_peak5514	0.23078728
BG4_G4Seq_HaCaT_GSE76688_peak5515	0.097054996
BG4_G4Seq_HaCaT_GSE76688_peak5516	0.055110104
BG4_G4Seq_HaCaT_GSE76688_peak5517	0.019438315
BG4_G4Seq_HaCaT_GSE76688_peak5518	0.065995
BG4_G4Seq_HaCaT_GSE76688_peak5519	0.95966804
BG4_G4Seq_HaCaT_GSE76688_peak5520	0.08388942
BG4_G4Seq_HaCaT_GSE76688_peak5521	0.08289771
BG4_G4Seq_HaCaT_GSE76688_peak5522	0.56691223
BG4_G4Seq_HaCaT_GSE76688_peak5523	0.16819283
BG4_G4Seq_HaCaT_GSE76688_peak5524	0.18509951
BG4_G4Seq_HaCaT_GSE76688_peak5525	0.009688733
BG4_G4Seq_HaCaT_GSE76688_peak5526	0.41085544
BG4_G4Seq_HaCaT_GSE76688_peak5527	0.18862858
BG4_G4Seq_HaCaT_GSE76688_peak5528	0.08456943
BG4_G4Seq_HaCaT_GSE76688_peak5529	0.010002195
BG4_G4Seq_HaCaT_GSE76688_peak5530	0.07674039
BG4_G4Seq_HaCaT_GSE76688_peak5531	0.09143684
BG4_G4Seq_HaCaT_GSE76688_peak5532	0.14371835
BG4_G4Seq_HaCaT_GSE76688_peak5533	0.15055834
BG4_G4Seq_HaCaT_GSE76688_peak5534	0.6966734
BG4_G4Seq_HaCaT_GSE76688_peak5535	0.8396696
BG4_G4Seq_HaCaT_GSE76688_peak5536	0.6840827
BG4_G4Seq_HaCaT_GSE76688_peak5537	0.8906653
BG4_G4Seq_HaCaT_GSE76688_peak5538	0.012047263
BG4_G4Seq_HaCaT_GSE76688_peak5539	0.0015683554
BG4_G4Seq_HaCaT_GSE76688_peak5540	0.17629305
BG4_G4Seq_HaCaT_GSE76688_peak5541	0.37717432
BG4_G4Seq_HaCaT_GSE76688_peak5542	0.7047701
BG4_G4Seq_HaCaT_GSE76688_peak5543	0.23459603
BG4_G4Seq_HaCaT_GSE76688_peak5544	0.7605361
BG4_G4Seq_HaCaT_GSE76688_peak5545	0.527692
BG4_G4Seq_HaCaT_GSE76688_peak5546	0.9713147
BG4_G4Seq_HaCaT_GSE76688_peak5547	0.73317677
BG4_G4Seq_HaCaT_GSE76688_peak5548	0.026621412
BG4_G4Seq_HaCaT_GSE76688_peak5549	0.03257953
BG4_G4Seq_HaCaT_GSE76688_peak5550	0.018770427
BG4_G4Seq_HaCaT_GSE76688_peak5551	0.2529907
BG4_G4Seq_HaCaT_GSE76688_peak5552	0.07482157
BG4_G4Seq_HaCaT_GSE76688_peak5553	0.014187289
